Cod_Venta,Numero_Documento,Tipo_Documento,Correlativo,Codigo_Unidad,Codigo_Empresa,Codigo_Tipo_Documento,Codigo_Unidad_Venta,CodigoVendedor,Codigo_Cliente,Codigo_Tipo_Facturacion,Codigo_Almacen,Codigo_Ubigeo,Codigo_Condicion_Pago,Codigo_Tienda,Numero_Signo,Fecha_Documento,Venta_MonNacional,Venta_MonExtranjera
210,0104-0000007976,BOL,1,1,1,AJP,1,4200,11010,VSE,1101,1422,1101,1103,1,00:00.0,12.3,3.7846
211,0104-0000007977,BOL,1,1,1,AJP,1,4204,11034,VSE,1101,1422,1101,1103,1,00:00.0,16.3,5.0154
212,0104-0000007978,BOL,1,1,1,AJP,1,4216,11043,VSE,1101,1422,1101,1103,1,00:00.0,55.2,16.9846
213,0104-0000007979,BOL,1,1,1,AJP,1,4207,11008,VSE,1101,1422,1101,1103,1,00:00.0,75.6,23.2615
214,0104-0000007980,BOL,1,1,1,AJP,1,4205,11045,VSE,1101,1422,1101,1103,1,00:00.0,11.99,3.6892
215,0104-0000007981,BOL,1,1,1,AJP,1,4213,11047,VSE,1101,1422,1101,1103,1,00:00.0,24.5,7.5385
216,0104-0000007982,BOL,1,1,1,AJP,1,4210,11021,VSE,1101,1422,1101,1103,1,00:00.0,40.5,12.4615
217,0104-0000007983,BOL,1,1,1,AJP,1,4214,11013,VSE,1101,1422,1101,1103,1,00:00.0,68.9,21.2
218,0104-0000007984,BOL,1,1,1,AJP,1,4215,11048,VSE,1101,1422,1101,1103,1,00:00.0,96.42,29.6677
219,0104-0000007985,BOL,1,1,1,AJP,1,4199,11005,VSE,1101,1422,1101,1103,1,00:00.0,105.6,32.4923
220,0104-0000007987,BOL,1,1,1,AJP,1,4203,11023,VSE,1101,1422,1101,1103,1,00:00.0,75.6,23.2615
221,0104-0000007988,BOL,1,1,1,AJP,1,4208,11041,VSE,1101,1422,1101,1103,1,00:00.0,12.6,3.8769
222,0104-0000007989,BOL,1,1,1,AJP,1,4201,11042,VSE,1101,1422,1101,1103,1,00:00.0,99.99,30.7662
223,0104-0000007990,BOL,1,1,1,AJP,1,4206,11035,VSE,1101,1422,1101,1103,1,00:00.0,78.6,24.1846
224,0104-0000007991,BOL,1,1,1,AJP,1,4211,11040,VSE,1101,1422,1101,1103,1,00:00.0,16.9,5.2
225,0104-0000007992,BOL,1,1,1,AJP,1,4202,11031,VSE,1101,1422,1101,1103,1,00:00.0,15.6,4.8
226,0104-0000007993,BOL,1,1,1,AJP,1,4200,11032,VSE,1101,1422,1101,1103,1,00:00.0,51.45,15.8308
227,0104-0000007994,BOL,1,1,1,AJP,1,4204,11001,VSE,1101,1422,1101,1103,1,00:00.0,61.5,18.9231
228,0104-0000007995,BOL,1,1,1,AJP,1,4216,11014,VSE,1101,1422,1101,1103,1,00:00.0,21.1,6.4923
229,0104-0000007996,BOL,1,1,1,AJP,1,4207,11003,VSE,1101,1422,1101,1103,1,00:00.0,29.99,9.2277
230,0104-0000007997,BOL,1,1,1,AJP,1,4205,11009,VSE,1101,1422,1101,1103,1,00:00.0,17.44,5.3662
231,0104-0000007998,BOL,1,1,1,AJP,1,4213,11054,VSE,1101,1422,1101,1103,1,00:00.0,46.65,14.3538
232,0104-0000007999,BOL,1,1,1,AJP,1,4210,11007,VSE,1101,1422,1101,1103,1,00:00.0,39.65,12.2
233,0104-0000008000,BOL,1,1,1,AJP,1,4214,11016,VSE,1101,1422,1101,1103,1,00:00.0,28.9,8.8923
234,0104-0000008001,BOL,1,1,1,AJP,1,4215,11019,VSE,1101,1422,1101,1103,1,00:00.0,8500,2615.3846
235,0104-0000008002,BOL,1,1,1,AJP,1,4199,11016,VSE,1101,1422,1101,1103,1,00:00.0,1904,585.8462
236,0104-0000008003,BOL,1,1,1,AJP,1,4209,11014,VSE,1101,1422,1101,1103,1,00:00.0,2548.3,784.0923
237,0104-0000008009,BOL,1,1,1,AJP,1,4202,20034,VSE,1101,1422,1100,1103,1,00:00.0,1037.68,319.2862
238,0104-0000008010,BOL,1,1,1,AJP,1,4200,20026,VSE,1101,1422,1100,1103,1,00:00.0,2117.69,651.5969
239,0104-0000008011,BOL,1,1,1,AJP,1,4204,20021,VSE,1101,1422,1100,1103,1,00:00.0,1035.98,318.7631
240,0104-0000008012,BOL,1,1,1,AJP,1,4216,20013,VSE,1101,1422,1100,1103,1,00:00.0,391.68,120.5169
241,0104-0000008013,BOL,1,1,1,AJP,1,4207,20006,VSE,1101,1422,1100,1103,1,00:00.0,744.532,229.0868
242,0104-0000008014,BOL,1,1,1,AJP,1,4205,20005,VSE,1101,1422,1100,1103,1,00:00.0,703.766,216.5434
243,0104-0000008015,BOL,1,1,1,AJP,1,4213,20040,VSE,1101,1422,1100,1103,1,00:00.0,581.366,178.8818
244,0104-0000008016,BOL,1,1,1,AJP,1,4210,20039,VSE,1101,1422,1100,1103,1,00:00.0,476,146.4615
245,0104-0000008017,BOL,1,1,1,AJP,1,4214,20047,VSE,1101,1422,1100,1103,1,00:00.0,510,156.9231
246,0104-0000008018,BOL,1,1,1,AJP,1,4215,20046,VSE,1101,1422,1100,1103,1,00:00.0,424.966,130.7588
247,0104-0000008019,BOL,1,1,1,AJP,1,4199,20061,VSE,1101,1422,1100,1103,1,00:00.0,642.26,197.6185
248,0104-0000008020,BOL,1,1,1,AJP,1,4209,20064,VSE,1101,1422,1100,1103,1,00:00.0,642.26,197.6185
249,0104-0000008021,BOL,1,1,1,AJP,1,4203,20068,VSE,1101,1422,1100,1103,1,00:00.0,679.966,209.2203
250,0104-0000008022,BOL,1,1,1,AJP,1,4208,20069,VSE,1101,1422,1100,1103,1,00:00.0,747.966,230.1434
251,0104-0000008023,BOL,1,1,1,AJP,1,4201,20072,VSE,1101,1422,1100,1103,1,00:00.0,510,156.9231
252,0104-0000008024,BOL,1,1,1,AJP,1,4206,20041,VSE,1101,1422,1100,1103,1,00:00.0,642.26,197.6185
253,0104-0000008025,BOL,1,1,1,AJP,1,4211,20050,VSE,1101,1422,1100,1103,1,00:00.0,901,277.2308
254,0104-0000008026,BOL,1,1,1,AJP,1,4202,20049,VSE,1101,1422,1100,1103,1,00:00.0,67.592,20.7975
255,0104-0000008027,BOL,1,1,1,AJP,1,4200,20037,VSE,1101,1422,1100,1103,1,00:00.0,339.966,104.6049
256,0104-0000008028,BOL,1,1,1,AJP,1,4204,20043,VSE,1101,1422,1100,1103,1,00:00.0,256.666,78.9742
257,0104-0000008029,BOL,1,1,1,AJP,1,4216,20008,VSE,1101,1422,1100,1103,1,00:00.0,1356.6,417.4154
258,0104-0000008030,BOL,1,1,1,AJP,1,4207,20023,VSE,1101,1422,1100,1103,1,00:00.0,2499,768.9231
259,0104-0000008031,BOL,1,1,1,AJP,1,4205,20028,VSE,1101,1422,1100,1103,1,00:00.0,546.856,168.2634
260,0104-0000008032,BOL,1,1,1,AJP,1,4213,20071,VSE,1101,1422,1100,1103,1,00:00.0,482.46,148.4492
261,0104-0000008033,BOL,1,1,1,AJP,1,4210,20033,VSE,1101,1422,1100,1103,1,00:00.0,625.26,192.3877
262,0104-0000008034,BOL,1,1,1,AJP,1,4214,20022,VSE,1101,1422,1100,1103,1,00:00.0,329.63,101.4246
263,0104-0000008035,BOL,1,1,1,AJP,1,4215,20052,VSE,1101,1422,1100,1103,1,00:00.0,45.6,14.0308
264,0104-0000008036,BOL,1,1,1,AJP,1,4199,20070,VSE,1101,1422,1100,1103,1,00:00.0,35,10.7692
265,0104-0000008037,BOL,1,1,1,AJP,1,4209,20073,VSE,1101,1422,1100,1103,1,00:00.0,159,48.9231
266,0104-0000008038,BOL,1,1,1,AJP,1,4203,20042,VSE,1101,1422,1100,1103,1,00:00.0,78.6,24.1846
267,0104-0000008039,BOL,1,1,1,AJP,1,4208,20004,VSE,1101,1422,1100,1103,1,00:00.0,59.3,18.2462
268,0104-0000008040,BOL,1,1,1,AJP,1,4201,20002,VSE,1101,1422,1100,1103,1,00:00.0,79.6,24.4923
269,0104-0000008041,BOL,1,1,1,AJP,1,4206,20017,VSE,1101,1422,1100,1103,1,00:00.0,62.31,19.1723
270,0104-0000008042,BOL,1,1,1,AJP,1,4211,20024,VSE,1101,1422,1100,1103,1,00:00.0,57.766,17.7742
271,0104-0000008043,BOL,1,1,1,AJP,1,4202,20055,VSE,1101,1422,1100,1103,1,00:00.0,67.966,20.9126
272,0104-0000008044,BOL,1,1,1,AJP,1,4200,20066,VSE,1101,1422,1100,1103,1,00:00.0,370.6,114.0308
273,0104-0000008045,BOL,1,1,1,AJP,1,4204,20025,VSE,1101,1422,1100,1103,1,00:00.0,62.9,19.3538
274,0104-0000008046,BOL,1,1,1,AJP,1,4216,20019,VSE,1101,1422,1100,1103,1,00:00.0,82.586,25.4111
275,0104-0000008047,BOL,1,1,1,AJP,1,4207,20035,VSE,1101,1422,1100,1103,1,00:00.0,101.966,31.3742
276,0104-0000008048,BOL,1,1,1,AJP,1,4205,20020,VSE,1101,1422,1100,1103,1,00:00.0,144.5,44.4615
277,0104-0000008049,BOL,1,1,1,AJP,1,4213,20053,VSE,1101,1422,1100,1103,1,00:00.0,117.3,36.0923
278,0104-0000008050,BOL,1,1,1,AJP,1,4210,20054,VSE,1101,1422,1100,1103,1,00:00.0,101.966,31.3742
279,0104-0000008051,BOL,1,1,1,AJP,1,4214,20057,VSE,1101,1422,1100,1103,1,00:00.0,144.5,44.4615
280,0104-0000008052,BOL,1,1,1,AJP,1,4215,20011,VSE,1101,1422,1100,1103,1,00:00.0,144.5,44.4615
281,0104-0000008053,BOL,1,1,1,AJP,1,4199,20056,VSE,1101,1422,1100,1103,1,00:00.0,76.568,23.5594
282,0104-0000008054,BOL,1,1,1,AJP,1,4209,20048,VSE,1101,1422,1100,1103,1,00:00.0,168.3,51.7846
283,0104-0000008056,BOL,1,1,1,AJP,1,4208,20016,VSE,1101,1422,1100,1103,1,00:00.0,98.566,30.328
284,0104-0000008057,BOL,1,1,1,AJP,1,4201,20012,VSE,1101,1422,1100,1103,1,00:00.0,139.4,42.8923
285,0104-0000008058,BOL,1,1,1,AJP,1,4206,20001,VSE,1101,1422,1100,1103,1,00:00.0,113.9,35.0462
286,0104-0000008059,BOL,1,1,1,AJP,1,4211,20025,VSE,1101,1422,1100,1103,1,00:00.0,110.5,34
287,0104-0000008060,BOL,1,1,1,AJP,1,4202,20032,VSE,1101,1422,1100,1103,1,00:00.0,76.5,23.5385
288,0104-0000008061,BOL,1,1,1,AJP,1,4200,20031,VSE,1101,1422,1100,1103,1,00:00.0,144.5,44.4615
289,0104-0000008062,BOL,1,1,1,AJP,1,4204,20030,VSE,1101,1422,1100,1103,1,00:00.0,97.478,29.9932
290,0104-0000008063,BOL,1,1,1,AJP,1,4216,20029,VSE,1101,1422,1100,1103,1,00:00.0,67.966,20.9126
291,0104-0000008064,BOL,1,1,1,AJP,1,4207,20010,VSE,1101,1422,1100,1103,1,00:00.0,151.266,46.5434
292,0104-0000008065,BOL,1,1,1,AJP,1,4205,20002,VSE,1101,1422,1100,1103,1,00:00.0,268.6,82.6462
293,0104-0000008066,BOL,1,1,1,AJP,1,4213,20017,VSE,1101,1422,1100,1103,1,00:00.0,142.766,43.928
294,0104-0000008067,BOL,1,1,1,AJP,1,4210,20015,VSE,1101,1422,1100,1103,1,00:00.0,162.826,50.1003
295,0104-0000008068,BOL,1,1,1,AJP,1,4214,20012,VSE,1101,1422,1100,1103,1,00:00.0,110.806,34.0942
296,0104-0000008069,BOL,1,1,1,AJP,1,4215,20049,VSE,1101,1422,1100,1103,1,00:00.0,200.26,61.6185
297,0104-0000008070,BOL,1,1,1,AJP,1,4199,20048,VSE,1101,1422,1100,1103,1,00:00.0,101.66,31.28
298,0104-0000008071,BOL,1,1,1,AJP,1,4209,20042,VSE,1101,1422,1100,1103,1,00:00.0,67.66,20.8185
299,0104-0000008072,BOL,1,1,1,AJP,1,4203,20045,VSE,1101,1422,1100,1103,1,00:00.0,135.66,41.7415
300,0104-0000008073,BOL,1,1,1,AJP,1,4208,20058,VSE,1101,1422,1100,1103,1,00:00.0,169.66,52.2031
301,0104-0000008074,BOL,1,1,1,AJP,1,4201,20060,VSE,1101,1422,1100,1103,1,00:00.0,169.66,52.2031
302,0104-0000008075,BOL,1,1,1,AJP,1,4206,20062,VSE,1101,1422,1100,1103,1,00:00.0,101.66,31.28
303,0104-0000008076,BOL,1,1,1,AJP,1,4211,20063,VSE,1101,1422,1100,1103,1,00:00.0,44.166,13.5895
304,0104-0000008077,BOL,1,1,1,AJP,1,4202,20065,VSE,1101,1422,1100,1103,1,00:00.0,59.5,18.3077
305,0104-0000008078,BOL,1,1,1,AJP,1,4200,20067,VSE,1101,1422,1100,1103,1,00:00.0,6.8,2.0923
306,0104-0000008079,BOL,1,1,1,AJP,1,4204,20071,VSE,1101,1422,1100,1103,1,00:00.0,40.8,12.5538
307,0104-0000008080,BOL,1,1,1,AJP,1,4216,20057,VSE,1101,1422,1100,1103,1,00:00.0,4.42,1.36
308,0104-0000008081,BOL,1,1,1,AJP,1,4207,20011,VSE,1101,1422,1100,1103,1,00:00.0,4.42,1.36
309,0104-0000008082,BOL,1,1,1,AJP,1,4205,20014,VSE,1101,1422,1100,1103,1,00:00.0,4.42,1.36
310,0104-0000008083,BOL,1,1,1,AJP,1,4213,20033,VSE,1101,1422,1100,1103,1,00:00.0,10.2,3.1385
311,0104-0000008084,BOL,1,1,1,AJP,1,4210,20022,VSE,1101,1422,1100,1103,1,00:00.0,10.2,3.1385
312,0104-0000008085,BOL,1,1,1,AJP,1,4214,20026,VSE,1101,1422,1100,1103,1,00:00.0,10.2,3.1385
313,0104-0000008086,BOL,1,1,1,AJP,1,4215,20034,VSE,1101,1422,1100,1103,1,00:00.0,237.966,73.2203
314,0104-0000008087,BOL,1,1,1,AJP,1,4199,20053,VSE,1101,1422,1100,1103,1,00:00.0,984.3,302.8615
315,0104-0000008088,BOL,1,1,1,AJP,1,4209,20005,VSE,1101,1422,1100,1103,1,00:00.0,28.65,8.8154
316,0104-0000008089,BOL,1,1,1,AJP,1,4203,20068,VSE,1101,1422,1100,1103,1,00:00.0,26.6,8.1846
317,0104-0000008090,BOL,1,1,1,AJP,1,4208,20038,VSE,1101,1422,1100,1103,1,00:00.0,10.5,3.2308
318,0104-0000008091,BOL,1,1,1,AJP,1,4201,20051,VSE,1101,1422,1100,1103,1,00:00.0,16.9,5.2
319,0104-0000008092,BOL,1,1,1,AJP,1,4206,20044,VSE,1101,1422,1100,1103,1,00:00.0,46.9,14.4308
320,0104-0000008093,BOL,1,1,1,AJP,1,4211,20036,VSE,1101,1422,1100,1103,1,00:00.0,221,68
321,0104-0000008094,BOL,1,1,1,AJP,1,4202,20027,VSE,1101,1422,1100,1103,1,00:00.0,408.34,125.6431
322,0104-0000008095,BOL,1,1,1,AJP,1,4200,20018,VSE,1101,1422,1100,1103,1,00:00.0,985.966,303.3742
323,0104-0000008096,BOL,1,1,1,AJP,1,4204,20061,VSE,1101,1422,1100,1103,1,00:00.0,509.49,156.7662
324,0104-0000008097,BOL,1,1,1,AJP,1,4216,20073,VSE,1101,1422,1100,1103,1,00:00.0,22.5,6.9231
325,0104-0000008098,BOL,1,1,1,AJP,1,4207,20008,VSE,1101,1422,1100,1103,1,00:00.0,10.9,3.3538
326,0104-0000008099,BOL,1,1,1,AJP,1,4205,20070,VSE,1101,1422,1100,1103,1,00:00.0,1397.4,429.9692
327,0104-0000008100,BOL,1,1,1,AJP,1,4213,20003,VSE,1101,1422,1100,1103,1,00:00.0,39.99,12.3046
328,0104-0000008101,BOL,1,1,1,AJP,1,4210,20055,VSE,1101,1422,1100,1103,1,00:00.0,259.99,79.9969
329,0104-0000008102,BOL,1,1,1,AJP,1,4214,20037,VSE,1101,1422,1100,1103,1,00:00.0,105.5,32.4615
330,0104-0000008103,BOL,1,1,1,AJP,1,4215,20041,VSE,1101,1422,1100,1103,1,00:00.0,146.2,44.9846
331,0104-0000008104,BOL,1,1,1,AJP,1,4199,20023,VSE,1101,1422,1100,1103,1,00:00.0,169.966,52.2972
332,0104-0000008105,BOL,1,1,1,AJP,1,4209,20024,VSE,1101,1422,1100,1103,1,00:00.0,12.6,3.8769
333,0104-0000008106,BOL,1,1,1,AJP,1,4203,20016,VSE,1101,1422,1100,1103,1,00:00.0,19.98,6.1477
334,0104-0000008107,BOL,1,1,1,AJP,1,4208,20001,VSE,1101,1422,1100,1103,1,00:00.0,30.43,9.3631
335,0104-0000008108,BOL,1,1,1,AJP,1,4201,20047,VSE,1101,1422,1100,1103,1,00:00.0,23.63,7.2708
336,0104-0000008109,BOL,1,1,1,AJP,1,4206,20043,VSE,1101,1422,1100,1103,1,00:00.0,6.8,2.0923
337,0104-0000008110,BOL,1,1,1,AJP,1,4211,20066,VSE,1101,1422,1100,1103,1,00:00.0,490.11,150.8031
338,0104-0000008111,BOL,1,1,1,AJP,1,4202,20050,VSE,1101,1422,1100,1103,1,00:00.0,336.566,103.5588
339,0104-0000008112,BOL,1,1,1,AJP,1,4200,20007,VSE,1101,1422,1100,1103,1,00:00.0,376.856,115.9557
340,0104-0000008113,BOL,1,1,1,AJP,1,4204,20056,VSE,1101,1422,1100,1103,1,00:00.0,263.5,81.0769
341,0104-0000008114,BOL,1,1,1,AJP,1,4216,20059,VSE,1101,1422,1100,1103,1,00:00.0,41.6,12.8
342,0104-0000008115,BOL,1,1,1,AJP,1,4207,20039,VSE,1101,1422,1100,1103,1,00:00.0,1019.966,313.8357
343,0104-0000008116,BOL,1,1,1,AJP,1,4205,20013,VSE,1101,1422,1100,1103,1,00:00.0,1291.49,397.3815
344,0104-0000010024,BOL,1,1,1,AJP,1,4171,11020,VSE,1100,1399,1101,1101,1,00:00.0,500,153.8462
345,0104-0000010025,BOL,1,1,1,AJP,1,4106,11029,VSE,2102,369,1101,2105,1,00:00.0,112.166,34.5126
346,0104-0000010026,BOL,1,1,1,AJP,1,4118,11024,VSE,2102,369,1101,2105,1,00:00.0,452.404,139.2012
347,0104-0000010027,BOL,1,1,1,AJP,1,4107,11034,VSE,2102,369,1101,2105,1,00:00.0,3056.6,940.4923
348,0104-0000010028,BOL,1,1,1,AJP,1,4102,11036,VSE,2102,369,1101,2105,1,00:00.0,2699.6,830.6462
349,0104-0000010029,BOL,1,1,1,AJP,1,4110,11053,VSE,2102,369,1101,2105,1,00:00.0,4080,1255.3846
350,0104-0000010030,BOL,1,1,1,AJP,1,4113,11046,VSE,2102,369,1101,2105,1,00:00.0,38,11.6923
351,0104-0000010031,BOL,1,1,1,AJP,1,4177,11011,VSE,1100,1399,1101,1101,1,00:00.0,65.5,20.1538
352,0104-0000010032,BOL,1,1,1,AJP,1,4173,11036,VSE,1100,1399,1101,1101,1,00:00.0,85.8,26.4
353,0104-0000010033,BOL,1,1,1,AJP,1,4170,11018,VSE,1100,1399,1101,1101,1,00:00.0,59.99,18.4585
354,0104-0000010034,BOL,1,1,1,AJP,1,4179,11026,VSE,1100,1399,1101,1101,1,00:00.0,71.85,22.1077
355,0104-0000010035,BOL,1,1,1,AJP,1,4178,11027,VSE,1100,1399,1101,1101,1,00:00.0,36.9,11.3538
356,0104-0000010036,BOL,1,1,1,AJP,1,4169,11039,VSE,1100,1399,1101,1101,1,00:00.0,45.6,14.0308
357,0104-0000010037,BOL,1,1,1,AJP,1,4115,11064,VSE,2102,369,1101,2105,1,00:00.0,55.1,16.9538
358,0104-0000010038,BOL,1,1,1,AJP,1,4105,11039,VSE,2102,369,1101,2105,1,00:00.0,117.8,36.2462
359,0104-0000010039,BOL,1,1,1,AJP,1,4116,11068,VSE,2102,369,1101,2105,1,00:00.0,414.596,127.568
360,0104-0000010040,BOL,1,1,1,AJP,1,4112,11033,VSE,2102,369,1101,2105,1,00:00.0,131.274,40.392
361,0104-0000010041,BOL,1,1,1,AJP,1,4162,11028,VSE,1100,1399,1101,1101,1,00:00.0,197.37,60.7292
362,0104-0000010042,BOL,1,1,1,AJP,1,4109,11021,VSE,2102,369,1101,2105,1,00:00.0,883.966,271.9895
363,0104-0000010043,BOL,1,1,1,AJP,1,4101,11060,VSE,2102,369,1101,2105,1,00:00.0,205.5,63.2308
364,0104-0000010044,BOL,1,1,1,AJP,1,4108,11031,VSE,2102,369,1101,2105,1,00:00.0,56.2,17.2923
365,0104-0000010045,BOL,1,1,1,AJP,1,4174,11049,VSE,1100,1399,1101,1101,1,00:00.0,59,18.1538
366,0104-0000010046,BOL,1,1,1,AJP,1,4111,11065,VSE,2102,369,1101,2105,1,00:00.0,75.85,23.3385
367,0104-0000010047,BOL,1,1,1,AJP,1,4106,11044,VSE,2102,369,1101,2105,1,00:00.0,559.99,172.3046
368,0104-0000010051,BOL,1,1,1,AJP,1,4118,11011,VSE,2102,369,1101,2105,1,00:00.0,407.966,125.528
369,0104-0000010052,BOL,1,1,1,AJP,1,4107,11013,VSE,2102,369,1101,2105,1,00:00.0,251.532,77.3945
370,0104-0000010053,BOL,1,1,1,AJP,1,4102,11035,VSE,2102,369,1101,2105,1,00:00.0,223.04,68.6277
371,0104-0000010054,BOL,1,1,1,AJP,1,4110,11007,VSE,2102,369,1101,2105,1,00:00.0,236.3,72.7077
372,0104-0000010055,BOL,1,1,1,AJP,1,4113,11002,VSE,2102,369,1101,2105,1,00:00.0,203.966,62.7588
373,0104-0000010056,BOL,1,1,1,AJP,1,4115,11026,VSE,2102,369,1101,2105,1,00:00.0,164.73,50.6862
374,0104-0000010057,BOL,1,1,1,AJP,1,4105,11045,VSE,2102,369,1101,2105,1,00:00.0,191.42,58.8985
375,0104-0000010089,BOL,1,1,1,AJP,1,4107,20027,VSE,2102,369,1100,2105,1,00:00.0,1904,585.8462
376,0104-0000010090,BOL,1,1,1,AJP,1,4102,20005,VSE,2102,369,1100,2105,1,00:00.0,6053.7,1862.6769
377,0104-0000010091,BOL,1,1,1,AJP,1,4110,20052,VSE,2102,369,1100,2105,1,00:00.0,2548.3,784.0923
378,0104-0000010092,BOL,1,1,1,AJP,1,4113,20020,VSE,2102,369,1100,2105,1,00:00.0,416.5,128.1538
379,0104-0000010093,BOL,1,1,1,AJP,1,4175,20058,VSE,1100,1399,1100,1101,1,00:00.0,198.56,61.0954
380,0104-0000010094,BOL,1,1,1,AJP,1,4115,20035,VSE,2102,369,1100,2105,1,00:00.0,2480.3,763.1692
381,0104-0000010095,BOL,1,1,1,AJP,1,4105,20023,VSE,2102,369,1100,2105,1,00:00.0,1359.966,418.4511
382,0104-0000010096,BOL,1,1,1,AJP,1,4116,20050,VSE,2102,369,1100,2105,1,00:00.0,1037.68,319.2862
383,0104-0000010097,BOL,1,1,1,AJP,1,4112,20055,VSE,2102,369,1100,2105,1,00:00.0,2117.69,651.5969
384,0104-0000010098,BOL,1,1,1,AJP,1,4109,20008,VSE,2102,369,1100,2105,1,00:00.0,1035.98,318.7631
385,0104-0000010099,BOL,1,1,1,AJP,1,4101,20057,VSE,2102,369,1100,2105,1,00:00.0,391.68,120.5169
386,0104-0000010100,BOL,1,1,1,AJP,1,4108,20016,VSE,2102,369,1100,2105,1,00:00.0,744.532,229.0868
387,0104-0000010101,BOL,1,1,1,AJP,1,4104,20054,VSE,2102,369,1100,2105,1,00:00.0,703.766,216.5434
388,0104-0000010102,BOL,1,1,1,AJP,1,4111,20004,VSE,2102,369,1100,2105,1,00:00.0,581.366,178.8818
389,0104-0000010103,BOL,1,1,1,AJP,1,4106,20038,VSE,2102,369,1100,2105,1,00:00.0,476,146.4615
390,0104-0000010104,BOL,1,1,1,AJP,1,4118,20014,VSE,2102,369,1100,2105,1,00:00.0,510,156.9231
391,0104-0000010105,BOL,1,1,1,AJP,1,4107,20032,VSE,2102,369,1100,2105,1,00:00.0,424.966,130.7588
392,0104-0000010106,BOL,1,1,1,AJP,1,4102,20026,VSE,2102,369,1100,2105,1,00:00.0,642.26,197.6185
393,0104-0000010107,BOL,1,1,1,AJP,1,4110,20022,VSE,2102,369,1100,2105,1,00:00.0,625.26,192.3877
394,0104-0000010108,BOL,1,1,1,AJP,1,4175,20004,VSE,1100,1399,1100,1101,1,00:00.0,56.2,17.2923
395,0104-0000010111,BOL,1,1,1,AJP,1,4161,20006,VSE,1100,1399,1100,1101,1,00:00.0,38,11.6923
396,0104-0000010112,BOL,1,1,1,AJP,1,4162,20046,VSE,1100,1399,1100,1101,1,00:00.0,42.9,13.2
397,0104-0000010113,BOL,1,1,1,AJP,1,4165,20072,VSE,1100,1399,1100,1101,1,00:00.0,65.5,20.1538
398,0104-0000010114,BOL,1,1,1,AJP,1,4105,20006,VSE,2102,369,1100,2105,1,00:00.0,256.666,78.9742
399,0104-0000010115,BOL,1,1,1,AJP,1,4176,20021,VSE,1100,1399,1100,1101,1,00:00.0,74.15,22.8154
400,0104-0000010116,BOL,1,1,1,AJP,1,4116,20029,VSE,2102,369,1100,2105,1,00:00.0,984.3,302.8615
401,0104-0000010117,BOL,1,1,1,AJP,1,4112,20046,VSE,2102,369,1100,2105,1,00:00.0,3059.966,941.528
402,0104-0000010118,BOL,1,1,1,AJP,1,4109,20064,VSE,2102,369,1100,2105,1,00:00.0,197.166,60.6665
403,0104-0000010119,BOL,1,1,1,AJP,1,4101,20069,VSE,2102,369,1100,2105,1,00:00.0,839,258.1538
404,0104-0000010120,BOL,1,1,1,AJP,1,4108,20060,VSE,2102,369,1100,2105,1,00:00.0,958.766,295.0049
405,0104-0000010121,BOL,1,1,1,AJP,1,4178,20001,VSE,1100,1399,1100,1101,1,00:00.0,101.966,31.3742
406,0104-0000010122,BOL,1,1,1,AJP,1,4169,20049,VSE,1100,1399,1100,1101,1,00:00.0,103.7,31.9077
407,0104-0000010123,BOL,1,1,1,AJP,1,4104,20037,VSE,2102,369,1100,2105,1,00:00.0,224.332,69.0252
408,0104-0000010124,BOL,1,1,1,AJP,1,4111,20018,VSE,2102,369,1100,2105,1,00:00.0,476,146.4615
409,0104-0000010125,BOL,1,1,1,AJP,1,4106,20068,VSE,2102,369,1100,2105,1,00:00.0,782,240.6154
410,0104-0000010126,BOL,1,1,1,AJP,1,4118,20002,VSE,2102,369,1100,2105,1,00:00.0,1397.4,429.9692
411,0104-0000011268,BOL,1,1,1,AJP,1,4111,11004,VSE,2102,369,1101,2105,1,00:00.0,500,153.8462
412,0104-0000052112,BOL,1,1,1,AJP,1,4231,11009,VSE,1100,1418,1101,1104,1,00:00.0,559.99,172.3046
413,0104-0000052113,BOL,1,1,1,AJP,1,4230,11005,VSE,1100,1418,1101,1104,1,00:00.0,144.5,44.4615
414,0104-0000052114,BOL,1,1,1,AJP,1,4221,11016,VSE,1100,1418,1101,1104,1,00:00.0,115.6,35.5692
415,0104-0000052115,BOL,1,1,1,AJP,1,4228,11015,VSE,1100,1418,1101,1104,1,00:00.0,89.5,27.5385
416,0104-0000052117,BOL,1,1,1,AJP,1,4223,11026,VSE,1100,1418,1101,1104,1,00:00.0,65.3,20.0923
417,0104-0000052118,BOL,1,1,1,AJP,1,4232,11022,VSE,1100,1418,1101,1104,1,00:00.0,2480.3,763.1692
418,0104-0000052119,BOL,1,1,1,AJP,1,4227,11029,VSE,1100,1418,1101,1104,1,00:00.0,125.6,38.6462
419,0104-0000052120,BOL,1,1,1,AJP,1,4226,11033,VSE,1100,1418,1101,1104,1,00:00.0,62.9,19.3538
420,0104-0000052121,BOL,1,1,1,AJP,1,4219,11036,VSE,1100,1418,1101,1104,1,00:00.0,6.8,2.0923
421,0104-0000052122,BOL,1,1,1,AJP,1,4225,11045,VSE,1100,1418,1101,1104,1,00:00.0,39.65,12.2
422,0104-0000052123,BOL,1,1,1,AJP,1,4224,11039,VSE,1100,1418,1101,1104,1,00:00.0,46.9,14.4308
